307; 7515; 216.0
308; 7632; 206.0
310; 7705; 223.0
311; 7650; 216.0
312; 7636; 219.0
313; 7423; 209.0
315; 7729; 203.0
314; 7760; 199.0
316; 7630; 232.0
317; 7888; 240.0
318; 7525; 220.0
319; 7768; 222.0
323; 7451; 225.0
322; 7807; 227.0
320; 7860; 219.0
324; 7492; 228.0
325; 7714; 248.0
321; 7655; 207.0
326; 7601; 208.0
327; 7571; 204.0
328; 7559; 210.0
329; 7809; 211.0
330; 7597; 243.0
331; 7782; 203.0
332; 7755; 197.0
334; 7508; 222.0
337; 7537; 197.0
336; 7499; 213.0
335; 7682; 212.0
339; 7765; 239.0
333; 7516; 209.0
341; 7658; 207.0
343; 7484; 229.0
338; 7825; 214.0
340; 7731; 210.0
342; 7784; 228.0
344; 7615; 208.0
345; 7824; 221.0
346; 7331; 198.0
347; 7653; 220.0
348; 7611; 208.0
349; 7723; 201.0
350; 7526; 188.0
351; 7586; 236.0
352; 7435; 233.0
353; 7764; 199.0
354; 7642; 236.0
355; 7721; 197.0
356; 7505; 214.0
357; 7436; 212.0
358; 7749; 221.0
359; 7525; 222.0
360; 7850; 220.0
361; 7930; 205.0
364; 7355; 203.0
363; 7620; 231.0
362; 7934; 218.0
365; 7740; 230.0
366; 7460; 217.0
367; 7537; 221.0
368; 7562; 220.0
369; 7450; 182.0
370; 7541; 231.0
371; 7614; 212.0
372; 7731; 217.0
373; 7593; 208.0
374; 7546; 240.0
375; 7545; 219.0
376; 7511; 211.0
377; 7513; 227.0
379; 7760; 223.0
378; 7789; 206.0
380; 7785; 225.0
381; 7707; 230.0
382; 7679; 217.0
383; 7683; 242.0
385; 7405; 205.0
384; 7728; 202.0
387; 7589; 218.0
386; 7540; 219.0
388; 7699; 204.0
390; 7485; 204.0
389; 7490; 229.0
391; 7840; 227.0
393; 7588; 226.0
392; 7699; 218.0
394; 7555; 204.0
396; 7789; 259.0
395; 7613; 233.0
397; 7685; 209.0
398; 7720; 223.0
400; 7440; 212.0
399; 7480; 223.0
402; 7532; 216.0
401; 7788; 224.0
403; 7512; 222.0
404; 7540; 196.0
406; 7737; 233.0
405; 7632; 196.0
407; 7939; 224.0
409; 7530; 205.0
408; 7581; 216.0
411; 7504; 208.0
412; 7570; 217.0
410; 7796; 227.0
413; 7644; 210.0
414; 7635; 210.0
415; 7730; 201.0
417; 7753; 220.0
418; 7768; 222.0
419; 7597; 201.0
416; 7878; 212.0
420; 7488; 220.0
421; 7802; 208.0
422; 7469; 211.0
423; 7604; 240.0
424; 7649; 228.0
425; 7376; 231.0
426; 7563; 197.0
427; 7704; 221.0
428; 7742; 207.0
431; 7561; 209.0
432; 7442; 224.0
430; 7569; 214.0
429; 7510; 236.0
433; 7733; 207.0
434; 7437; 209.0
436; 7801; 215.0
438; 7692; 221.0
437; 7613; 222.0
435; 7769; 215.0
439; 7644; 205.0
440; 7634; 214.0
441; 7552; 224.0
442; 7708; 215.0
444; 7589; 257.0
443; 7456; 217.0
445; 7504; 206.0
446; 7624; 217.0
448; 7514; 219.0
447; 7725; 230.0
449; 7584; 219.0
450; 7752; 231.0
453; 7760; 232.0
451; 7712; 216.0
452; 7752; 183.0
454; 7721; 197.0
456; 7438; 227.0
455; 7696; 212.0
457; 7519; 224.0
458; 7723; 213.0
459; 7971; 203.0
460; 7406; 228.0
461; 7502; 219.0
462; 7677; 220.0
463; 7524; 221.0
464; 7629; 200.0
465; 7584; 207.0
466; 7570; 198.0
467; 7772; 199.0
468; 7586; 213.0
469; 7799; 213.0
470; 7391; 220.0
471; 7367; 215.0
472; 7694; 235.0
473; 7731; 213.0
474; 7736; 213.0
475; 7570; 238.0
476; 7501; 230.0
477; 7649; 218.0
478; 7749; 214.0
480; 7607; 188.0
479; 7587; 241.0
483; 7622; 226.0
481; 7506; 201.0
482; 7695; 222.0
484; 7517; 222.0
485; 7891; 211.0
486; 7545; 203.0
488; 7612; 209.0
487; 7554; 191.0
489; 7684; 222.0
490; 7673; 213.0
491; 7696; 222.0
492; 7594; 229.0
493; 7484; 224.0
496; 7643; 226.0
495; 7759; 206.0
497; 7597; 232.0
494; 7529; 221.0
498; 7554; 206.0
499; 7703; 227.0
